Amount,CustomerID,MerchantID,TransactionType,Location,FraudFlag
200.7,2596,634,0,2,1
1812.11,4380,588,3,1,1
4132.13,2561,517,1,4,1
3507.79,3674,869,3,2,1
2297.26,3522,704,1,3,0
276.45,3599,389,0,0,0
2135.05,3391,811,0,2,0
2345.66,3675,610,4,3,0
4642.85,3183,251,3,1,1
3205.79,1276,760,4,1,0
1558.95,3012,645,2,4,1
2627.07,4882,811,2,4,0
331.21,4604,643,2,2,1
4862.87,4970,581,2,0,0
1800.94,3078,962,2,1,0
2389.86,1246,573,3,2,1
1777.06,1410,765,4,2,1
3412.88,3074,574,4,2,1
3311.5,1072,588,1,4,1
3576.9,2120,848,2,1,0
1341.45,1672,873,0,4,0
1579.03,2369,678,1,4,1
627.13,3523,603,1,2,0
3277.89,2323,792,3,3,1
199.95,4370,667,1,3,0
2988.81,1286,931,0,3,0
4348.61,2908,796,4,2,0
4454.27,4520,704,1,0,1
2245.74,1211,282,3,1,1
2297.06,4147,518,2,2,1
385.77,1400,266,0,2,0
3354.15,1654,613,2,4,0
4106.48,4105,652,1,3,1
1224.03,1497,945,4,2,0
2107.08,3895,397,3,0,0
4194.36,4587,458,0,1,0
4385.73,2351,888,4,0,0
1216.66,1097,497,0,2,0
2753.3,3413,479,3,2,1
963.27,4800,499,3,4,1
510.29,1462,328,1,0,0
4555.69,3075,697,0,4,0
4102.72,3760,637,1,0,1
3800.41,4457,891,0,3,0
244.78,1272,491,0,3,1
4218.8,3873,406,2,0,0
2190.78,2150,493,1,4,0
1712.63,3249,886,0,3,1
2732.84,4592,228,0,2,1
457.67,4358,378,3,1,0
3783.48,3497,240,2,4,0
2912.59,2111,669,3,0,0
933.76,4389,391,1,1,0
941.97,1018,543,1,1,0
922.06,2616,948,0,2,1
285.95,4178,936,4,4,0
2939.4,2481,825,3,1,0
4201.9,3358,477,1,4,1
88.47,1411,554,0,2,0
245.97,1741,728,0,0,1
2864.28,3671,285,3,1,1
4097.66,3779,516,0,1,0
1634.37,3682,892,2,1,1
1748.72,3545,536,4,4,0
2982.14,3291,344,3,1,1
1371.79,3737,514,3,4,1
134.02,3624,424,3,3,1
3676.41,2403,622,0,3,0
3128.62,1514,253,0,4,0
2904.2,1206,267,3,3,0
3708.68,1947,818,3,2,1
3376.48,3441,533,2,2,1
1030.2,4092,276,1,3,0
1763.05,2828,738,2,0,0
631.42,4598,354,3,4,1
650.16,4414,271,0,3,0
3381.3,3765,700,0,4,0
4293.14,2998,646,3,3,0
4813.7,3249,891,1,2,0
3142.11,3167,758,4,0,1
921.32,2672,953,4,4,1
529.15,4883,558,2,0,0
4064.44,2830,476,1,2,1
2894.2,3436,512,4,1,0
3091.81,2560,304,1,1,1
3907.53,2847,294,0,4,0
3516.68,3281,418,0,2,1
4172.46,2656,881,1,4,0
282.01,1601,994,3,4,0
3737.86,2343,327,4,4,1
4254.41,1711,399,4,0,0
1431.39,1981,531,0,3,1
3202.6,2203,746,2,2,0
1571.5,3904,855,4,0,0
4789.9,2391,491,0,3,1
168.08,3123,265,0,4,0
2899.38,3696,930,1,1,0
833.35,3697,767,1,0,0
3561.39,3543,856,1,2,0
880.28,4593,603,2,2,0
1177.68,4272,924,4,3,0
2472.36,1829,805,2,0,1
4574.26,4417,817,2,4,1
1059.36,3530,795,1,3,1
722.06,4290,847,0,2,1
3795.13,4131,345,3,0,0
2503.6,4038,960,0,1,0
4559.01,4730,729,0,4,0
733.93,3666,601,0,2,0
3229.99,1549,324,0,0,0
1165.16,1645,713,2,1,1
784.65,4982,531,1,2,1
3417.46,2244,679,1,1,1
2968.83,4886,911,0,2,0
3774.38,3549,849,3,3,0
1548.0,4204,914,4,3,1
2240.41,1845,597,0,3,1
2027.95,3100,993,0,0,1
4920.46,1449,229,3,3,0
1461.95,3109,255,2,0,1
1474.79,4094,830,0,4,1
1773.39,1043,331,3,3,0
2823.41,3867,430,2,0,0
1262.36,2581,594,2,2,1
4576.53,1658,351,0,0,0
1329.16,1727,701,2,0,1
4479.18,3899,705,0,2,0
518.27,3094,585,0,0,0
3283.16,4930,732,1,2,0
4535.02,3867,647,4,1,0
844.58,2047,779,4,3,0
4841.67,2680,325,1,4,1
2264.96,3136,754,0,0,1
4728.63,2197,893,3,2,1
3384.42,4647,688,2,3,0
1508.63,2142,811,1,0,0
942.32,3782,645,1,3,0
1519.37,2691,669,1,1,0
465.99,3225,548,1,0,0
720.2,4066,707,4,2,1
524.2,2855,656,0,1,0
2115.29,2947,951,1,0,0
3978.1,2365,584,1,3,0
707.78,4639,911,1,1,0
652.47,4130,647,3,2,1
3217.5,3948,827,3,0,1
986.72,1437,314,2,3,0
488.95,2451,651,0,3,1
835.08,1425,853,1,1,0
4618.73,1967,318,2,0,0
4107.53,2404,292,2,3,0
1770.97,1485,720,0,1,1
3279.45,2755,784,3,4,0
2686.84,4256,737,0,3,0
3385.94,4630,632,2,1,0
3413.67,3507,950,0,4,0
3144.04,4960,344,3,1,1
1331.24,3968,267,2,3,1
195.99,4173,899,0,4,1
2278.38,2579,330,1,1,1
4454.98,4086,932,1,0,1
2847.92,3795,480,0,4,0
4162.12,2896,988,0,1,0
4958.13,1050,851,3,0,0
818.92,3356,765,2,4,0
3459.2,2057,712,0,1,0
3371.79,2659,839,2,3,1
4899.8,4052,200,1,4,0
4928.02,2612,884,2,4,1
3433.71,2927,631,4,0,0
1218.83,3682,590,3,1,0
3992.98,1204,465,3,3,0
536.04,3787,598,2,0,0
3903.72,2093,455,3,4,0
4551.07,4301,594,2,0,0
1914.78,4551,373,2,0,0
3153.55,1532,244,1,0,0
2151.28,3155,340,2,4,1
2189.39,3923,738,3,2,0
1552.54,2264,944,4,0,1
3810.89,1250,920,0,2,0
4680.95,1134,249,3,3,0
4703.81,4161,260,4,3,1
874.73,2614,442,3,3,1
4373.84,4511,468,4,1,1
3687.42,3736,339,3,4,0
1264.93,4369,356,0,2,0
337.36,1406,796,1,1,1
1340.72,4379,795,1,2,0
4561.13,1101,475,0,4,1
3166.26,2384,230,3,0,0
3605.55,4918,207,4,1,0
1286.5,4695,991,2,4,0
3597.22,3740,914,3,1,1
141.58,4687,232,0,3,0
1877.23,2551,854,1,1,1
3134.14,2631,651,1,0,0
731.34,2316,648,3,0,1
4115.19,4217,236,4,2,0
1175.92,1403,858,0,1,1
3261.75,1813,939,0,3,0
2026.58,4073,233,4,0,1
2980.62,4190,654,4,2,0
538.15,3902,643,3,3,0
85.55,2629,436,3,3,0
4547.91,4262,411,1,3,1
1348.88,2026,339,1,4,0
4098.57,3989,901,4,0,0
4996.75,2020,807,2,4,0
1057.94,4558,905,2,4,0
1326.59,4694,560,2,0,1
3314.64,3224,503,0,1,0
4827.28,2280,495,3,2,0
4579.16,3920,351,4,0,0
2514.87,4605,422,1,2,0
3975.76,3524,395,2,1,0
679.59,3445,799,1,0,0
4887.21,2519,498,3,3,0
4821.8,1219,728,4,0,0
819.48,3004,687,2,1,1
1497.82,1172,410,2,4,0
501.67,3783,431,4,0,1
1359.32,2413,894,1,3,0
4079.96,1501,873,3,0,1
1892.2,4648,566,3,4,0
442.9,2812,680,3,0,0
1711.79,3808,781,1,3,1
4906.94,4331,771,1,1,1
3148.79,3178,378,2,3,0
2081.39,4184,683,1,1,0
833.53,1797,788,0,3,0
4930.9,3846,694,4,2,1
4104.42,1929,746,1,0,1
1408.11,1722,215,3,0,0
351.27,4091,665,1,4,1
284.07,3262,601,2,2,0
602.77,2333,493,4,4,1
2904.26,2274,370,4,0,0
4643.89,1487,231,3,4,0
2484.22,4453,462,4,1,0
4214.88,4480,414,0,2,1
2229.99,4342,757,4,3,1
3543.21,2957,388,3,1,1
3659.63,4478,985,4,3,0
870.64,4763,782,1,4,0
1806.72,2217,799,2,0,0
3186.87,2464,460,1,1,1
354.41,1312,381,0,2,1
1808.34,1078,704,0,3,0
2674.46,3227,541,2,1,1
4981.13,4051,221,2,0,1
2373.19,1674,273,2,2,0
4080.47,2737,801,2,2,0
2160.9,1013,365,4,3,0
3982.16,3906,433,1,1,1
2977.48,3293,574,0,1,1
4433.09,3045,632,4,2,1
2055.3,2037,840,2,4,1
3021.92,3146,533,3,2,0
3150.46,1032,806,3,0,1
2087.5,2459,739,1,1,1
722.42,1256,234,0,3,1
468.7,1033,643,0,1,0
84.34,3066,430,1,2,1
4367.8,4735,517,2,0,1
1183.14,2283,542,2,4,1
1058.32,4747,629,0,1,1
3680.44,3636,836,0,2,0
1600.76,2849,665,0,2,1
2530.72,4487,278,2,2,0
813.39,3184,772,3,0,0
4798.77,1358,648,1,2,1
4258.06,4791,928,1,2,0
4319.08,1753,481,4,2,0
2034.46,2602,874,4,1,1
3812.04,4187,256,3,2,0
720.24,1403,390,0,0,1
44.09,2225,843,3,1,0
100.84,2399,662,4,2,0
2933.42,3297,241,4,4,0
2277.52,3493,685,1,0,1
2590.56,4001,372,3,4,0
38.31,1277,878,2,0,1
2114.01,1111,449,4,4,1
3590.62,2986,709,1,2,1
2214.03,4914,701,0,4,0
3661.36,4544,392,3,4,0
1165.86,3793,989,4,0,1
4065.9,3735,949,2,2,0
2942.57,1391,941,4,0,0
1054.6,1968,364,2,2,0
1184.37,3190,954,3,3,1
3140.52,2055,289,2,1,0
4149.87,3228,890,2,1,0
2078.72,3626,257,1,0,1
1292.24,4587,462,3,2,1
4335.19,3845,847,4,4,0
3346.67,1268,949,0,1,0
2240.98,4307,442,3,0,0
2440.01,4348,862,3,0,0
1022.08,3600,958,0,0,0
3134.39,3680,418,4,2,0
1794.35,3029,208,1,0,0
4978.23,1274,629,4,3,0
2401.44,1742,212,0,4,0
2429.94,4887,974,4,0,1
2829.69,1085,424,3,2,0
4583.86,4134,942,1,4,0
4004.29,1403,889,2,4,0
2256.2,3239,958,4,1,0
3593.78,4364,266,2,0,1
2931.59,3045,868,1,0,1
2462.34,2054,876,2,2,0
962.39,4401,702,4,3,1
2320.22,4729,383,0,3,1
1229.85,3154,407,3,1,0
4574.3,2894,727,3,3,0
1677.7,3669,499,2,2,1
4761.37,1275,440,3,1,1
2665.74,4793,654,3,0,0
3158.09,1650,941,0,3,0
2715.16,2621,729,2,2,1
647.77,3603,858,0,2,0
1879.73,2105,443,0,0,1
496.63,4135,762,1,2,0
3115.15,2913,970,2,1,0
2234.92,4926,437,0,1,0
3890.15,4904,445,4,4,1
1103.13,3614,544,3,0,0
823.67,1585,683,2,2,1
2032.25,3932,509,1,3,0
4633.0,1128,760,0,1,0
3552.4,1255,483,4,0,0
2095.2,3981,237,3,0,1
2586.84,1230,995,3,1,1
421.98,4568,231,4,4,0
4922.89,2160,442,2,0,0
3332.37,3910,752,3,2,1
1427.73,4526,491,3,3,0
2929.46,4984,814,3,3,0
548.3,3402,491,0,1,0
4829.22,2647,818,0,0,1
874.75,4556,957,3,3,1
3240.5,4891,581,1,0,0
1228.03,3193,798,3,1,0
3588.09,3047,777,2,4,1
3884.33,4104,337,1,3,0
3367.43,1259,399,2,2,0
3072.88,3134,534,4,1,0
4462.45,1842,804,4,4,0
394.05,2971,646,0,2,1
1655.24,1264,547,0,2,0
1242.19,4903,477,0,3,0
4940.08,4613,731,4,0,0
1947.56,1391,598,2,1,1
3663.33,3279,590,1,2,1
3423.94,1900,801,0,3,0
1061.19,1587,761,4,4,1
1195.75,3494,209,0,2,0
1407.14,2152,790,3,4,1
2056.23,2294,748,1,1,0
1172.39,4160,258,2,3,0
99.24,1465,287,0,4,0
4397.09,3981,658,3,0,0
4828.08,2193,303,3,4,1
1708.51,3175,988,1,4,1
1693.2,4245,303,4,3,1
36.45,2972,453,4,3,0
3401.57,2049,941,0,2,1
4127.37,3620,534,0,4,0
733.89,3558,662,4,4,1
799.17,1487,748,2,3,1
3950.63,3938,500,2,0,0
3081.84,3626,853,3,3,1
225.26,1949,754,1,0,0
3113.11,1405,827,2,3,0
1545.28,2049,540,0,1,1
1844.26,2106,691,2,4,0
3848.89,1363,283,1,0,0
4054.87,2390,458,0,1,0
2002.38,2083,559,1,0,0
4735.82,1550,286,4,2,0
2032.91,2658,627,1,2,1
3859.41,1291,566,1,4,0
2419.9,3836,542,1,1,1
4487.76,2960,546,0,1,1
4538.9,4957,295,1,2,0
438.0,3863,454,1,4,1
4682.53,2817,335,3,2,0
4127.85,1190,447,0,1,0
3956.76,1460,698,1,0,0
1005.36,4875,685,2,1,0
4025.79,3711,601,1,4,1
4250.81,2919,803,2,1,0
1446.46,3280,611,4,3,1
4761.35,3521,647,4,1,1
250.25,4476,446,0,3,0
750.4,3705,969,0,2,1
2688.37,1270,898,4,3,1
2879.39,4918,620,0,1,1
3226.11,2157,323,2,1,0
85.83,1170,459,2,1,0
4801.87,2438,368,3,4,0
223.9,1027,310,0,2,1
716.17,1135,489,0,3,0
71.06,3972,798,3,0,1
2834.73,3452,212,1,3,1
4661.4,4024,462,2,1,0
3330.07,1887,999,1,0,0
4113.46,2528,222,3,0,1
67.39,2264,399,0,3,0
2710.53,1855,441,1,3,0
2298.36,3491,438,0,3,0
2495.34,3481,502,3,3,0
361.99,2251,364,4,2,0
3422.49,1508,937,0,4,0
2516.6,4870,375,1,4,0
3825.98,2326,228,1,3,0
2426.97,3081,876,3,4,0
747.76,2025,734,1,3,0
3241.64,1361,493,2,3,1
862.76,2218,676,0,3,0
4362.1,1605,582,2,2,0
3065.97,2863,755,3,1,1
786.86,2331,972,2,4,0
4811.73,2670,891,2,4,0
2592.31,1715,495,0,2,1
365.42,3297,850,0,2,0
3134.54,3194,533,4,3,1
1266.74,4417,447,2,3,1
4018.66,1347,440,0,1,0
4089.29,2277,305,2,4,0
4894.76,1398,884,2,2,0
2509.85,2357,760,3,1,0
2275.33,2199,322,3,4,1
3767.62,3172,234,2,1,0
663.22,3810,817,3,1,0
2735.03,3445,615,0,3,0
2731.69,3178,907,2,1,0
448.28,2585,820,3,3,0
2090.5,3652,836,0,4,0
4266.57,3939,526,2,4,1
4280.91,1821,494,2,3,0
497.09,1901,631,3,0,0
454.51,1944,546,0,1,0
1314.21,4478,236,2,4,0
4373.96,3779,899,2,1,0
645.38,2869,711,4,0,0
3600.26,1333,734,2,1,0
506.73,2043,972,4,0,0
3116.07,3252,905,4,2,0
1780.98,4674,863,0,0,1
3944.78,4003,217,1,4,0
1169.22,1354,226,4,3,1
3196.37,2196,735,0,3,0
1179.18,2212,228,3,1,1
3568.59,1823,850,4,2,0
4368.52,2025,857,1,1,0
634.88,2896,834,3,0,1
4333.11,3988,839,4,3,1
2968.28,1167,316,4,0,1
636.43,3415,331,1,3,0
2138.28,1535,488,2,3,0
805.14,2948,917,1,3,0
3502.04,4010,435,0,4,1
3794.58,4948,241,0,0,1
529.88,3627,359,1,1,0
2531.19,4441,963,1,2,1
4073.31,4777,890,1,1,0
4680.88,2619,324,1,0,0
2568.08,1949,459,1,2,0
4751.45,4508,475,4,1,0
2678.91,1206,412,3,2,0
1971.56,4120,672,0,0,0
4241.17,1543,901,0,3,0
2465.42,4900,769,3,0,0
2360.04,4753,630,1,4,1
2452.07,1128,914,3,2,0
4234.08,2470,279,1,0,0
4159.88,3661,427,0,3,0
2018.2,3082,294,2,3,1
1667.17,3866,623,0,0,0
2460.15,3246,715,0,1,1
2864.29,2836,364,2,0,0
1192.45,1076,625,3,3,0
3969.98,1368,241,4,0,0
2432.93,3880,996,1,4,0
1670.89,1525,940,1,1,0
535.0,1348,602,0,0,0
1194.99,1505,954,2,3,0
4746.46,1642,923,0,0,0
1526.19,1237,615,0,0,1
845.13,2303,499,3,2,1
2303.9,2600,254,1,0,0
1536.13,2455,535,4,4,0
176.76,3185,629,2,3,0
1616.4,4340,884,4,2,0
2721.0,4811,988,2,0,1
2759.01,4272,533,1,1,1
1783.44,4213,940,3,4,0
2237.07,3659,605,4,4,0
4827.62,2673,229,2,4,0
1887.37,3727,734,0,2,1
1291.88,4990,716,1,0,0
1218.09,4682,774,3,4,1
2289.37,2846,420,0,0,1
3797.84,2854,793,3,1,1
1030.73,3886,693,2,0,0
3546.77,3985,953,0,0,0
106.73,1354,452,3,0,0
2095.25,3625,763,1,3,1
3879.55,3894,520,4,2,0
1694.33,4400,238,4,0,1
2819.12,1558,664,0,4,1
1025.69,3896,970,1,3,1
3710.23,2917,610,1,0,0
262.34,2254,611,3,3,0
4262.86,4379,691,0,2,0
991.78,2681,637,1,3,0
4372.12,4790,678,3,4,1
1763.29,2169,982,1,0,1
3613.7,2175,271,0,4,0
1596.81,2814,781,1,1,0
4529.65,3187,419,1,3,0
634.06,1662,203,1,3,0
893.42,1020,489,4,3,0
2465.66,4325,579,2,2,0
410.61,3111,554,0,4,1
980.7,2241,942,4,1,1
4718.89,4143,279,2,2,0
4882.47,4037,265,1,2,1
1881.92,1161,335,1,0,0
4616.51,1129,598,4,1,1
2724.58,3628,902,3,3,0
1349.44,2950,546,0,3,0
3512.29,1224,258,2,0,0
3294.85,2781,977,1,3,0
4945.64,1579,718,0,4,1
1325.97,2477,913,1,3,1
3360.63,4030,436,1,4,1
261.07,4052,979,1,0,1
569.12,4986,278,0,0,0
20.59,4455,757,4,4,0
4997.3,1106,954,0,3,1
4011.57,3668,999,0,0,0
3933.83,1839,871,3,0,0
2549.12,4174,314,3,4,1
1501.04,2164,661,4,0,0
757.17,3624,825,3,3,0
1424.09,2157,325,4,0,0
1880.48,3246,801,1,4,0
3781.79,4951,772,1,3,1
2698.77,3557,699,0,1,1
388.34,1666,301,1,4,0
91.13,3126,825,3,1,1
512.56,2971,373,2,0,1
2053.08,3941,651,0,3,0
4666.03,4553,291,4,0,1
3187.38,1511,894,1,3,0
4009.33,1249,584,0,2,1
2332.41,1888,404,0,0,1
1808.97,2023,562,0,0,0
542.89,1598,906,1,0,1
4379.79,4887,697,4,4,1
3916.02,1752,736,0,3,0
841.42,1599,433,0,3,0
2561.79,4022,215,0,3,0
2437.39,3530,340,1,4,0
3125.83,3883,819,3,3,0
4730.99,3219,619,4,0,0
2899.28,3916,655,0,1,0
2701.55,3064,499,0,2,0
252.56,2758,538,0,3,1
315.47,2317,502,1,4,1
937.55,3441,791,3,4,1
163.32,2845,275,0,3,0
3717.02,4569,987,0,1,1
3616.93,2242,979,1,3,1
681.15,1233,823,4,4,1
4180.56,2413,515,4,2,1
774.78,3295,699,3,1,1
1506.58,2925,274,4,3,0
1245.64,3099,925,0,2,0
1862.16,3062,565,1,3,0
1274.06,4395,745,0,1,0
2445.27,1440,852,0,4,1
2037.63,2135,877,3,1,0
4932.86,3743,595,4,0,1
280.58,4943,430,4,3,1
711.76,1006,227,4,2,0
265.08,2586,674,0,2,0
3129.58,1825,494,1,1,0
273.49,4824,626,1,1,1
4182.36,2268,290,0,1,1
2560.18,4519,314,2,2,1
2635.51,4436,358,0,4,0
2808.41,4438,457,4,2,0
854.9,4993,572,0,4,0
989.25,4769,289,2,1,0
1594.77,2310,956,0,0,1
2967.89,2627,497,4,2,0
1051.38,4177,230,3,1,0
582.54,2036,557,1,2,0
4850.61,2169,669,2,1,0
110.89,1477,939,3,2,1
4013.68,3678,327,1,3,0
3940.39,1714,981,3,2,0
1486.77,2676,469,0,3,1
679.0,3162,697,0,4,0
729.0,1508,612,1,2,1
3487.46,4223,408,1,4,1
3214.39,3104,889,0,0,1
3913.95,1381,505,0,3,0
4687.47,2180,390,1,2,1
3459.94,3999,556,1,4,1
780.1,2845,656,1,1,0
1217.97,4204,648,4,4,1
4211.13,2186,267,4,2,0
1047.32,1274,978,0,0,1
363.54,2718,981,4,3,0
3516.7,2100,666,2,1,1
2013.23,2860,559,0,4,0
4600.28,3091,586,2,2,0
3251.63,1717,327,3,2,0
453.0,4621,975,2,3,0
4739.33,1317,932,3,1,0
1293.53,1533,953,2,4,0
1686.73,2608,684,3,4,0
2011.9,2776,443,3,4,0
257.07,4225,218,0,3,0
2483.08,3284,595,1,3,0
617.47,3940,866,1,1,0
2005.45,3564,428,0,4,0
1754.2,2244,567,3,4,0
3864.43,2333,257,1,1,0
4016.05,4669,480,1,1,0
767.91,2200,756,2,1,0
1833.39,2794,301,4,2,0
1867.39,4291,247,0,1,0
757.9,3085,761,4,0,0
3992.47,3701,792,3,3,0
3536.43,2454,258,2,1,0
952.72,2933,360,1,2,1
1834.24,1746,302,2,0,1
529.92,4274,611,0,2,1
3141.4,1840,985,3,2,0
607.74,4877,382,2,2,0
4929.68,3495,616,2,2,1
3903.63,2518,315,2,4,0
1951.8,3731,598,1,3,0
2893.24,3172,978,3,4,0
4556.8,4909,875,1,0,0
2770.94,2088,854,2,4,0
873.32,1792,636,1,0,1
1894.14,3831,517,1,1,1
4215.88,2267,805,0,0,0
3221.42,2550,449,4,4,1
3253.97,3273,646,4,4,0
4334.24,3512,696,0,0,0
4469.97,3690,542,0,4,1
4599.04,4778,626,1,0,0
475.15,1292,439,1,2,0
2721.09,3768,258,3,3,0
3702.81,2404,726,4,0,0
3784.88,2648,996,1,2,0
3033.97,3803,402,3,2,1
834.77,3213,948,4,2,1
3987.31,4774,665,3,2,0
3600.84,3816,495,3,0,0
431.59,4910,486,0,4,1
2319.59,2241,272,2,2,1
870.71,4054,925,2,1,0
1688.05,3918,722,2,2,0
91.39,4346,536,3,4,0
2002.25,2075,936,1,4,0
2749.83,2397,517,2,3,1
3098.29,2693,402,1,3,0
3317.79,4434,430,4,2,1
4181.62,3614,762,2,2,0
1078.1,2037,256,3,3,0
603.29,4852,843,0,2,0
4257.83,2363,619,3,1,0
783.91,3649,479,1,0,0
4873.83,2562,504,4,3,0
4212.85,2112,665,3,3,1
2504.88,3952,936,0,4,0
4907.13,3088,373,0,2,0
487.79,4375,465,4,3,0
1516.03,2291,446,2,3,0
3191.48,2161,277,3,1,0
1750.68,2029,846,3,2,0
4641.93,1241,851,0,0,0
329.06,1161,452,1,1,1
2747.51,4066,674,3,0,0
2954.74,3739,375,0,4,1
3263.99,3856,620,1,3,0
1279.08,1978,771,2,1,0
1823.47,1517,660,2,0,0
4218.56,1897,453,0,2,0
975.52,1782,719,0,4,0
4134.51,4472,306,2,4,0
2813.71,3831,370,0,3,1
3811.18,2179,257,4,3,1
3568.32,1084,536,3,0,0
1038.35,2735,541,4,0,0
2844.49,2033,489,1,4,0
4338.75,1137,283,0,0,0
2161.15,1753,316,0,3,1
4832.99,3953,911,1,4,1
2261.62,1712,733,3,4,0
714.79,3203,418,2,2,0
1947.78,3455,937,4,2,0
4758.56,3834,982,3,0,1
1599.28,4296,301,2,0,0
4340.62,1579,856,2,3,1
4406.37,4255,655,0,3,1
1751.58,4266,858,1,2,1
417.21,1553,972,0,4,0
3623.06,1395,990,1,1,0
1558.25,2937,725,0,1,1
3914.84,2686,465,4,0,1
2213.83,2619,486,0,1,0
2426.85,2157,340,4,1,1
3889.77,2332,605,3,2,1
1912.43,2889,492,3,4,0
2216.19,1809,230,0,3,0
1881.58,4009,370,3,2,0
1837.34,3589,554,2,3,1
2630.21,4080,404,4,2,1
4044.19,4034,677,1,2,0
1809.48,1169,490,4,1,0
2621.75,3337,310,0,3,0
3353.97,4239,267,3,2,0
1347.93,4415,894,3,1,0
1388.34,4568,572,2,0,1
4667.13,4216,395,3,3,1
3617.95,4484,325,0,2,0
2886.36,1739,886,0,0,1
3238.95,2841,461,1,1,0
147.47,3635,997,4,2,0
3090.9,3782,354,4,1,1
2548.03,4760,780,4,1,0
2729.2,1456,307,1,1,0
1797.76,3748,622,1,3,0
408.29,4026,234,1,0,0
967.5,2325,243,2,0,1
4753.77,3093,854,1,4,0
2044.09,4965,922,3,2,0
2333.95,4088,615,2,1,1
264.5,2601,484,3,2,0
188.79,2383,646,4,0,0
3586.19,2284,717,0,0,0
2690.94,2146,929,4,1,1
2544.02,1230,226,1,3,1
1216.38,3997,426,0,1,0
3724.01,3684,995,4,1,1
842.01,1111,624,2,4,0
950.48,4855,767,1,3,0
2304.1,1592,567,4,2,1
1432.11,4317,509,0,3,0
1238.07,3906,304,3,1,1
3226.54,3438,217,4,1,0
3255.21,3439,404,2,1,0
4122.76,3375,242,0,1,0
2089.13,2238,288,4,1,0
366.35,2887,785,3,3,0
1369.06,3794,356,1,1,0
4900.05,3414,465,1,0,1
2981.7,3129,333,1,0,0
3548.98,3853,663,0,4,0
37.78,3869,800,3,2,0
2591.51,2099,947,3,0,0
188.61,4598,331,4,4,1
2846.58,4803,940,1,3,0
4603.93,2526,233,0,2,1
4842.13,4813,282,1,1,1
2703.22,2969,331,1,1,0
2291.57,1951,627,4,3,1
4725.14,2502,403,4,2,1
3368.38,1371,998,4,0,1
325.43,4336,535,2,2,0
2329.16,3311,696,2,4,0
1201.98,1109,641,0,3,0
2349.55,4986,457,0,0,0
2277.87,3354,491,4,2,1
2911.14,2223,324,3,2,1
1784.5,1225,862,0,0,1
822.19,3232,958,2,4,1
2519.09,4011,374,2,4,1
4151.18,1030,691,1,2,0
3320.4,1613,279,4,1,1
1692.5,2794,818,3,0,0
4677.68,1098,504,4,4,0
4561.13,2362,709,2,4,1
1047.53,1810,543,3,4,1
198.05,2820,769,0,3,1
3706.8,4337,290,1,1,0
4138.22,3699,846,2,4,1
4839.35,1813,368,1,1,0
4449.29,2821,533,4,2,0
3003.07,4421,833,3,2,0
2650.73,2019,435,4,3,0
140.18,4025,598,1,1,0
1234.04,4799,787,2,0,1
2298.61,4615,676,1,3,0
3142.89,4528,734,2,4,1
2786.7,4886,784,1,2,0
3713.44,3135,287,4,2,0
1399.55,2086,814,1,0,0
2825.2,1921,805,0,3,1
441.62,2410,977,4,1,1
2068.91,4862,452,1,2,0
3751.05,2482,557,1,4,0
3467.31,3633,257,3,0,1
4953.22,3865,598,4,0,0
1390.18,3979,720,3,0,0
2491.45,2659,724,4,4,0
1648.32,4340,616,2,0,0
2203.57,2917,592,4,1,0
4284.89,1796,842,4,1,0
3421.36,2957,421,1,3,0
4412.32,4066,528,0,3,0
1018.35,2012,571,4,1,0
4366.93,4020,710,3,4,1
299.75,3680,352,0,3,0
4443.11,1345,679,4,0,0
1646.04,1723,782,0,1,0
1573.62,3948,219,2,2,0
2560.93,4731,792,0,4,1
4703.51,2101,427,2,4,0
239.86,2388,545,0,1,1
1761.8,2037,218,0,2,1
4283.0,1135,643,3,4,1
1980.88,2327,876,3,3,0
996.59,3444,567,1,2,0
2124.55,1791,818,0,0,0
1928.38,1078,925,2,3,1
4577.17,2778,950,0,2,0
3809.91,1704,346,4,1,1
2526.07,1981,892,2,4,0
4941.86,2441,703,4,3,0
2326.92,2265,629,1,1,0
292.13,2074,639,4,2,0
1312.11,1743,397,1,0,0
2180.92,4842,486,1,4,0
785.36,3431,764,1,4,0
4737.88,1374,568,4,3,1
3834.48,2753,439,1,1,0
1342.17,3253,486,1,2,0
2954.43,4897,899,3,2,0
3607.52,3536,594,0,1,1
4706.45,4452,717,1,4,0
4408.3,2991,994,2,1,1
2576.45,3928,974,2,2,0
3873.49,2334,760,3,1,1
2811.16,4446,911,4,4,0
2763.97,3679,259,4,3,0
574.6,1591,744,4,4,1
631.56,2065,502,1,0,1
2648.14,1532,443,4,0,1
1345.04,3569,883,4,1,0
106.16,3872,406,0,4,0
3614.47,2176,574,1,4,0
163.4,2335,482,1,2,0
2976.79,2317,677,2,3,0
2696.43,1597,221,2,4,0
4844.1,1112,758,0,1,0
2421.58,4772,548,3,2,1
318.94,2135,688,1,2,0
2758.89,2198,869,2,1,0
4205.64,2845,457,4,1,0
4984.25,2325,854,1,4,0
2152.29,2987,246,1,4,0
1602.17,2539,226,1,2,0
4533.36,1733,226,2,2,1
957.02,2985,596,0,3,0
3077.53,4292,344,2,2,0
2029.17,4242,786,4,1,0
206.37,3365,898,4,1,0
1737.1,1995,721,3,3,0
1326.88,3260,320,2,0,0
3430.77,1252,661,2,0,0
4744.0,1123,876,3,1,1
1340.97,4711,581,3,0,1
